account_id,app,reviewer,decision,review_date
A000223,Slack,prior.reviewer,approved,2026-09-27
A000822,Expense,prior.reviewer,approved,2026-10-05
A000361,Slack,prior.reviewer,approved,2026-10-07
A001001,Box,prior.reviewer,approved,2026-10-05
A000880,Compass CRM,prior.reviewer,approved,2026-10-03
A000357,AWS NonProd,prior.reviewer,approved,2026-10-08
A000526,VPN,prior.reviewer,approved,2026-10-02
A001014,VPN,prior.reviewer,approved,2026-09-23
A001095,Active Directory,prior.reviewer,approved,2026-09-29
A000151,VPN,prior.reviewer,approved,2026-09-24
A000696,Box,prior.reviewer,approved,2026-10-09
A001024,Compass CRM,prior.reviewer,approved,2026-10-12
A000698,Slack,prior.reviewer,approved,2026-10-11
A000624,Zoom,prior.reviewer,approved,2026-10-11
A000662,Badge access,prior.reviewer,approved,2026-10-11
A000643,Active Directory,prior.reviewer,approved,2026-10-07
A001118,Box,prior.reviewer,approved,2026-10-02
A000141,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A001186,Active Directory,prior.reviewer,approved,2026-10-10
A001052,Slack,prior.reviewer,approved,2026-10-07
A000293,Gateway,prior.reviewer,approved,2026-09-22
A000229,Gateway,prior.reviewer,approved,2026-10-02
A000201,Jenkins,prior.reviewer,approved,2026-09-30
A000457,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000417,Snowflake,prior.reviewer,approved,2026-09-26
A000355,Expense,prior.reviewer,approved,2026-10-09
A000940,Gateway,prior.reviewer,approved,2026-10-11
A000964,Compass CRM,prior.reviewer,approved,2026-09-26
A000334,Gateway,prior.reviewer,approved,2026-10-02
A000160,Expense,prior.reviewer,approved,2026-10-10
A000658,Active Directory,prior.reviewer,approved,2026-10-03
A000522,Zoom,prior.reviewer,approved,2026-09-30
A000081,Jenkins,prior.reviewer,approved,2026-10-10
A000712,Gateway,prior.reviewer,approved,2026-09-28
A000558,Gateway,prior.reviewer,approved,2026-09-22
A000349,AWS Prod,prior.reviewer,approved,2026-10-11
A000134,VPN,prior.reviewer,approved,2026-10-09
A000952,PeopleHub HRIS,prior.reviewer,approved,2026-09-25
A000569,Compass CRM,prior.reviewer,approved,2026-10-03
A000076,Active Directory,prior.reviewer,approved,2026-10-04
A000578,Atlas ERP,prior.reviewer,approved,2026-09-26
A000763,Snowflake,prior.reviewer,approved,2026-10-01
A000979,Badge access,prior.reviewer,approved,2026-10-03
A001144,Zoom,prior.reviewer,approved,2026-10-05
A001016,Snowflake,prior.reviewer,approved,2026-09-22
A000705,Jenkins,prior.reviewer,approved,2026-09-27
A000469,Zoom,prior.reviewer,approved,2026-09-24
A000955,Vault,prior.reviewer,approved,2026-09-23
A000197,Box,prior.reviewer,approved,2026-09-24
A000644,Active Directory,prior.reviewer,approved,2026-10-03
A000278,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A001043,Snowflake,prior.reviewer,approved,2026-09-26
A000441,AWS NonProd,prior.reviewer,approved,2026-10-12
A000727,Gateway,prior.reviewer,approved,2026-10-05
A000144,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000818,Gateway,prior.reviewer,approved,2026-10-03
A001090,Gateway,prior.reviewer,approved,2026-10-07
A001182,Active Directory,prior.reviewer,approved,2026-10-11
A000586,Snowflake,prior.reviewer,approved,2026-09-22
A000389,Active Directory,prior.reviewer,approved,2026-10-01
A001087,VPN,prior.reviewer,approved,2026-10-01
A000269,Expense,prior.reviewer,approved,2026-10-08
A000937,Box,prior.reviewer,approved,2026-10-07
A001044,Box,prior.reviewer,approved,2026-09-22
A000296,Badge access,prior.reviewer,approved,2026-10-12
A000313,Active Directory,prior.reviewer,approved,2026-09-30
A000138,Expense,prior.reviewer,approved,2026-10-09
A000827,Compass CRM,prior.reviewer,approved,2026-10-03
A000167,Atlas ERP,prior.reviewer,approved,2026-10-09
A000300,VPN,prior.reviewer,approved,2026-10-08
A000092,Badge access,prior.reviewer,approved,2026-09-28
A001061,Snowflake,prior.reviewer,approved,2026-09-27
A000994,Slack,prior.reviewer,approved,2026-10-02
A001108,Badge access,prior.reviewer,approved,2026-10-08
A000410,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A000224,Expense,prior.reviewer,approved,2026-09-25
A000284,Box,prior.reviewer,approved,2026-09-30
A001155,Gateway,prior.reviewer,approved,2026-09-28
A000793,Active Directory,prior.reviewer,approved,2026-10-10
A000029,Expense,prior.reviewer,approved,2026-10-11
A000652,Slack,prior.reviewer,approved,2026-10-02
A000168,Slack,prior.reviewer,approved,2026-10-06
A000351,Atlas ERP,prior.reviewer,approved,2026-09-25
A000778,Active Directory,prior.reviewer,approved,2026-09-29
A000636,PeopleHub HRIS,prior.reviewer,approved,2026-10-10
A000734,Slack,prior.reviewer,approved,2026-09-27
A000394,Expense,prior.reviewer,approved,2026-09-26
A000685,Expense,prior.reviewer,approved,2026-09-27
A000786,AWS NonProd,prior.reviewer,approved,2026-10-10
A001196,Badge access,prior.reviewer,approved,2026-10-09
A000150,Gateway,prior.reviewer,approved,2026-10-01
A000444,Box,prior.reviewer,approved,2026-10-01
A001162,Compass CRM,prior.reviewer,approved,2026-10-10
A000232,Expense,prior.reviewer,approved,2026-10-07
A001152,Active Directory,prior.reviewer,approved,2026-10-03
A000284,VPN,prior.reviewer,approved,2026-09-26
A000004,Zoom,prior.reviewer,approved,2026-10-09
A000661,AWS Prod,prior.reviewer,approved,2026-09-24
A000696,Expense,prior.reviewer,approved,2026-09-30
A000623,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A001091,AWS Prod,prior.reviewer,approved,2026-10-06
A000610,Expense,prior.reviewer,approved,2026-10-06
A000237,Active Directory,prior.reviewer,approved,2026-10-06
A000148,Zoom,prior.reviewer,approved,2026-10-12
A000783,Active Directory,prior.reviewer,approved,2026-09-22
A000915,Gateway,prior.reviewer,approved,2026-10-09
A000603,Jenkins,prior.reviewer,approved,2026-09-23
A000927,Slack,prior.reviewer,approved,2026-10-11
A000470,Zoom,prior.reviewer,approved,2026-10-11
A000615,Badge access,prior.reviewer,approved,2026-10-11
A000959,Expense,prior.reviewer,approved,2026-10-03
A000907,PeopleHub HRIS,prior.reviewer,approved,2026-10-04
A000418,Expense,prior.reviewer,approved,2026-10-03
A000865,VPN,prior.reviewer,approved,2026-10-12
A000079,Compass CRM,prior.reviewer,approved,2026-10-10
A000130,VPN,prior.reviewer,approved,2026-10-11
A000294,Active Directory,prior.reviewer,approved,2026-09-30
A000061,VPN,prior.reviewer,approved,2026-09-29
A000599,Gateway,prior.reviewer,approved,2026-10-08
A000290,Gateway,prior.reviewer,approved,2026-09-22
A000501,Expense,prior.reviewer,approved,2026-10-04
A000709,VPN,prior.reviewer,approved,2026-09-28
A000984,VPN,prior.reviewer,approved,2026-10-06
A000110,VPN,prior.reviewer,approved,2026-10-06
A000779,Snowflake,prior.reviewer,approved,2026-09-23
A000766,Vault,prior.reviewer,approved,2026-10-07
A001173,Jenkins,prior.reviewer,approved,2026-10-04
A000464,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A000007,Badge access,prior.reviewer,approved,2026-10-02
A000419,Gateway,prior.reviewer,approved,2026-09-22
A000369,Badge access,prior.reviewer,approved,2026-10-07
A000788,Active Directory,prior.reviewer,approved,2026-09-25
A000738,Active Directory,prior.reviewer,approved,2026-09-29
A000780,Active Directory,prior.reviewer,approved,2026-10-05
A000433,Badge access,prior.reviewer,approved,2026-10-10
A000552,Expense,prior.reviewer,approved,2026-09-26
A000569,Jenkins,prior.reviewer,approved,2026-09-23
A000266,Badge access,prior.reviewer,approved,2026-10-02
A000341,GitHub Enterprise,prior.reviewer,approved,2026-10-06
A000202,Gateway,prior.reviewer,approved,2026-10-11
A000336,Zoom,prior.reviewer,approved,2026-10-07
A000828,Active Directory,prior.reviewer,approved,2026-09-27
A000093,VPN,prior.reviewer,approved,2026-09-28
A000318,Expense,prior.reviewer,approved,2026-10-04
A000086,Slack,prior.reviewer,approved,2026-10-10
A000513,VPN,prior.reviewer,approved,2026-09-29
A000099,Slack,prior.reviewer,approved,2026-10-02
A000999,Zoom,prior.reviewer,approved,2026-10-05
A000379,Compass CRM,prior.reviewer,approved,2026-09-24
A000230,Active Directory,prior.reviewer,approved,2026-09-27
A000493,Box,prior.reviewer,approved,2026-09-30
A000316,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000096,Snowflake,prior.reviewer,approved,2026-10-04
A000975,Badge access,prior.reviewer,approved,2026-10-01
A000219,Box,prior.reviewer,approved,2026-09-30
A000186,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A000773,Expense,prior.reviewer,approved,2026-10-04
A000649,Badge access,prior.reviewer,approved,2026-10-08
A000541,Zoom,prior.reviewer,approved,2026-09-26
A000607,VPN,prior.reviewer,approved,2026-10-08
A001031,PeopleHub HRIS,prior.reviewer,approved,2026-09-27
A001178,Gateway,prior.reviewer,approved,2026-10-10
A000720,Active Directory,prior.reviewer,approved,2026-10-03
A000616,Snowflake,prior.reviewer,approved,2026-10-12
A001071,AWS NonProd,prior.reviewer,approved,2026-09-24
A000748,Vault,prior.reviewer,approved,2026-10-01
A000922,Slack,prior.reviewer,approved,2026-09-24
A000135,Active Directory,prior.reviewer,approved,2026-10-05
A000700,Slack,prior.reviewer,approved,2026-10-02
A000961,Expense,prior.reviewer,approved,2026-10-06
A000266,Gateway,prior.reviewer,approved,2026-10-12
A000127,VPN,prior.reviewer,approved,2026-10-10
A000772,Zoom,prior.reviewer,approved,2026-10-02
A000691,Zoom,prior.reviewer,approved,2026-09-26
A000339,AWS NonProd,prior.reviewer,approved,2026-10-10
A000783,Zoom,prior.reviewer,approved,2026-10-02
A000893,Vault,prior.reviewer,approved,2026-09-30
A000893,Gateway,prior.reviewer,approved,2026-10-12
A000226,VPN,prior.reviewer,approved,2026-10-09
A000155,Snowflake,prior.reviewer,approved,2026-09-25
A000861,PeopleHub HRIS,prior.reviewer,approved,2026-10-07
A000775,Zoom,prior.reviewer,approved,2026-09-24
A000714,Compass CRM,prior.reviewer,approved,2026-10-04
A000691,Active Directory,prior.reviewer,approved,2026-10-10
A000977,Active Directory,prior.reviewer,approved,2026-10-08
A000706,Gateway,prior.reviewer,approved,2026-10-05
A000445,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A000843,GitHub Enterprise,prior.reviewer,approved,2026-09-27
A001043,Box,prior.reviewer,approved,2026-09-24
A000357,Active Directory,prior.reviewer,approved,2026-10-04
A000911,Slack,prior.reviewer,approved,2026-10-04
A000747,GitHub Enterprise,prior.reviewer,approved,2026-10-05
A000021,VPN,prior.reviewer,approved,2026-10-08
A000039,Compass CRM,prior.reviewer,approved,2026-10-04
A001033,Badge access,prior.reviewer,approved,2026-10-02
A000798,Zoom,prior.reviewer,approved,2026-09-25
A000895,Box,prior.reviewer,approved,2026-10-02
A001138,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A000421,AWS NonProd,prior.reviewer,approved,2026-10-12
A000900,Box,prior.reviewer,approved,2026-10-08
A001148,Expense,prior.reviewer,approved,2026-10-06
A000495,Compass CRM,prior.reviewer,approved,2026-10-12
A000112,Gateway,prior.reviewer,approved,2026-10-04
A000585,PeopleHub HRIS,prior.reviewer,approved,2026-10-06
A000149,Active Directory,prior.reviewer,approved,2026-09-24
A000410,Box,prior.reviewer,approved,2026-10-10
A000818,VPN,prior.reviewer,approved,2026-10-09
A000761,Gateway,prior.reviewer,approved,2026-10-06
A000848,Active Directory,prior.reviewer,approved,2026-09-23
A001023,Badge access,prior.reviewer,approved,2026-10-04
A001167,Gateway,prior.reviewer,approved,2026-10-02
A000959,Box,prior.reviewer,approved,2026-09-24
A000774,Badge access,prior.reviewer,approved,2026-10-11
A000122,Active Directory,prior.reviewer,approved,2026-10-02
A000700,Box,prior.reviewer,approved,2026-10-09
A000772,Expense,prior.reviewer,approved,2026-09-23
A000727,Box,prior.reviewer,approved,2026-09-28
A000492,Zoom,prior.reviewer,approved,2026-10-12
A000691,Badge access,prior.reviewer,approved,2026-09-28
A001013,Compass CRM,prior.reviewer,approved,2026-09-29
A000711,Zoom,prior.reviewer,approved,2026-09-22
A000661,Active Directory,prior.reviewer,approved,2026-09-24
A000781,Snowflake,prior.reviewer,approved,2026-09-30
A001091,Slack,prior.reviewer,approved,2026-10-11
A000073,Badge access,prior.reviewer,approved,2026-10-09
A000157,Zoom,prior.reviewer,approved,2026-09-28
A000873,Expense,prior.reviewer,approved,2026-09-25
A001059,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000088,Jenkins,prior.reviewer,approved,2026-09-22
A000637,Compass CRM,prior.reviewer,approved,2026-09-23
A000388,Badge access,prior.reviewer,approved,2026-10-02
A000600,VPN,prior.reviewer,approved,2026-09-22
A000699,Compass CRM,prior.reviewer,approved,2026-09-30
A000602,Box,prior.reviewer,approved,2026-10-09
A000996,Gateway,prior.reviewer,approved,2026-10-01
A000059,Compass CRM,prior.reviewer,approved,2026-09-25
A000360,Box,prior.reviewer,approved,2026-09-29
A000178,Zoom,prior.reviewer,approved,2026-10-01
A000810,Expense,prior.reviewer,approved,2026-09-30
A000500,Expense,prior.reviewer,approved,2026-10-10
A000577,VPN,prior.reviewer,approved,2026-09-25
A000074,Jenkins,prior.reviewer,approved,2026-10-09
A000512,VPN,prior.reviewer,approved,2026-09-27
A000390,Snowflake,prior.reviewer,approved,2026-10-08
A001153,PeopleHub HRIS,prior.reviewer,approved,2026-10-06
A001190,Active Directory,prior.reviewer,approved,2026-10-10
A001180,Zoom,prior.reviewer,approved,2026-10-05
A001037,Badge access,prior.reviewer,approved,2026-09-24
A000322,Slack,prior.reviewer,approved,2026-10-03
A000136,Jenkins,prior.reviewer,approved,2026-09-22
A000581,Expense,prior.reviewer,approved,2026-10-09
A000338,Slack,prior.reviewer,approved,2026-09-30
A000576,Box,prior.reviewer,approved,2026-10-11
A000947,Zoom,prior.reviewer,approved,2026-10-04
A000138,Slack,prior.reviewer,approved,2026-10-01
A000717,Expense,prior.reviewer,approved,2026-10-03
A001160,Active Directory,prior.reviewer,approved,2026-09-27
A000914,VPN,prior.reviewer,approved,2026-09-23
A000478,Badge access,prior.reviewer,approved,2026-09-22
A000434,Active Directory,prior.reviewer,approved,2026-10-12
A000889,Badge access,prior.reviewer,approved,2026-09-24
A000263,Slack,prior.reviewer,approved,2026-09-28
A001123,Box,prior.reviewer,approved,2026-09-25
A000059,GitHub Enterprise,prior.reviewer,approved,2026-10-08
A000436,PeopleHub HRIS,prior.reviewer,approved,2026-09-30
A000422,Badge access,prior.reviewer,approved,2026-10-01
A000575,Slack,prior.reviewer,approved,2026-09-27
A000403,Slack,prior.reviewer,approved,2026-10-09
A001052,AWS NonProd,prior.reviewer,approved,2026-09-28
A000587,Box,prior.reviewer,approved,2026-10-01
A000820,Gateway,prior.reviewer,approved,2026-09-22
A001121,Badge access,prior.reviewer,approved,2026-09-29
A000825,Gateway,prior.reviewer,approved,2026-10-05
A000091,Zoom,prior.reviewer,approved,2026-10-06
A000785,Active Directory,prior.reviewer,approved,2026-09-22
A000122,Badge access,prior.reviewer,approved,2026-10-09
A001103,VPN,prior.reviewer,approved,2026-10-02
A000605,Active Directory,prior.reviewer,approved,2026-09-29
A000936,PeopleHub HRIS,prior.reviewer,approved,2026-09-29
A000574,Active Directory,prior.reviewer,approved,2026-10-05
A000426,Badge access,prior.reviewer,approved,2026-10-12
A001055,Box,prior.reviewer,approved,2026-10-11
A000039,Active Directory,prior.reviewer,approved,2026-10-04
A000458,VPN,prior.reviewer,approved,2026-09-23
A000092,VPN,prior.reviewer,approved,2026-09-23
A000627,PeopleHub HRIS,prior.reviewer,approved,2026-10-02
A000138,Jenkins,prior.reviewer,approved,2026-10-11
A000567,PeopleHub HRIS,prior.reviewer,approved,2026-10-03
A000869,Jenkins,prior.reviewer,approved,2026-09-28
A000385,Box,prior.reviewer,approved,2026-09-26
A000313,Box,prior.reviewer,approved,2026-10-05
A000992,Gateway,prior.reviewer,approved,2026-09-30
A000219,Active Directory,prior.reviewer,approved,2026-09-30
A000065,Gateway,prior.reviewer,approved,2026-09-30
A000528,Gateway,prior.reviewer,approved,2026-09-30
A000148,Gateway,prior.reviewer,approved,2026-09-24
A000144,Box,prior.reviewer,approved,2026-09-28
A000926,AWS NonProd,prior.reviewer,approved,2026-10-06
A000466,Slack,prior.reviewer,approved,2026-10-04
A000883,Gateway,prior.reviewer,approved,2026-09-24
A001050,VPN,prior.reviewer,approved,2026-10-08
A000418,Slack,prior.reviewer,approved,2026-10-07
A000888,Zoom,prior.reviewer,approved,2026-09-26
A000466,GitHub Enterprise,prior.reviewer,approved,2026-10-02
A000109,Compass CRM,prior.reviewer,approved,2026-09-27
A001014,Box,prior.reviewer,approved,2026-10-11
A000868,Zoom,prior.reviewer,approved,2026-09-22
A000004,MeridianPay,prior.reviewer,approved,2026-09-22
A000537,Slack,prior.reviewer,approved,2026-10-01
A000557,Slack,prior.reviewer,approved,2026-09-23
A000541,AWS Prod,prior.reviewer,approved,2026-10-08
A000651,VPN,prior.reviewer,approved,2026-10-11
A001054,Slack,prior.reviewer,approved,2026-09-24
A000210,Vault,prior.reviewer,approved,2026-09-28
A000953,Active Directory,prior.reviewer,approved,2026-09-25
A000033,AWS NonProd,prior.reviewer,approved,2026-10-11
A000880,Expense,prior.reviewer,approved,2026-09-29
A000577,Badge access,prior.reviewer,approved,2026-10-09
A000555,AWS NonProd,prior.reviewer,approved,2026-10-05
A000807,Active Directory,prior.reviewer,approved,2026-09-30
A000104,Snowflake,prior.reviewer,approved,2026-09-22
A000107,Zoom,prior.reviewer,approved,2026-10-05
A000460,Zoom,prior.reviewer,approved,2026-10-03
A000685,VPN,prior.reviewer,approved,2026-09-24
A000255,Active Directory,prior.reviewer,approved,2026-10-12
A000531,VPN,prior.reviewer,approved,2026-10-03
A000610,Zoom,prior.reviewer,approved,2026-10-06
A000506,Slack,prior.reviewer,approved,2026-09-27
A000823,Slack,prior.reviewer,approved,2026-09-29
A001009,VPN,prior.reviewer,approved,2026-10-10
A000886,AWS NonProd,prior.reviewer,approved,2026-10-01
A000829,Active Directory,prior.reviewer,approved,2026-10-04
A000496,Badge access,prior.reviewer,approved,2026-09-29
A001067,PeopleHub HRIS,prior.reviewer,approved,2026-10-05
A000220,Box,prior.reviewer,approved,2026-10-03
A000338,Gateway,prior.reviewer,approved,2026-10-08
A000913,VPN,prior.reviewer,approved,2026-10-03
A000975,Gateway,prior.reviewer,approved,2026-09-25
A000262,Compass CRM,prior.reviewer,approved,2026-09-25
A001034,Expense,prior.reviewer,approved,2026-09-25
A000009,Badge access,prior.reviewer,approved,2026-10-07
A000815,Snowflake,prior.reviewer,approved,2026-10-07
A000903,Active Directory,prior.reviewer,approved,2026-09-22
A000569,Gateway,prior.reviewer,approved,2026-09-23
A001038,Snowflake,prior.reviewer,approved,2026-10-02
A001005,Active Directory,prior.reviewer,approved,2026-10-05
A000886,Badge access,prior.reviewer,approved,2026-10-07
A000048,Jenkins,prior.reviewer,approved,2026-09-29
A000724,Badge access,prior.reviewer,approved,2026-09-30
A000608,Gateway,prior.reviewer,approved,2026-10-04
A000270,PeopleHub HRIS,prior.reviewer,approved,2026-09-22
A000577,Slack,prior.reviewer,approved,2026-10-07
A000108,AWS Prod,prior.reviewer,approved,2026-09-26
A000283,Slack,prior.reviewer,approved,2026-09-29
A000126,Jenkins,prior.reviewer,approved,2026-09-24
A000863,Zoom,prior.reviewer,approved,2026-10-01
A000542,Expense,prior.reviewer,approved,2026-10-05
A001085,Badge access,prior.reviewer,approved,2026-10-10
A000141,Slack,prior.reviewer,approved,2026-09-28
A000577,Jenkins,prior.reviewer,approved,2026-09-23
A001171,Slack,prior.reviewer,approved,2026-10-02
A000091,VPN,prior.reviewer,approved,2026-10-01
A000192,Slack,prior.reviewer,approved,2026-09-22
A000846,Box,prior.reviewer,approved,2026-09-27
A001138,Box,prior.reviewer,approved,2026-10-09
A000788,Zoom,prior.reviewer,approved,2026-09-28
A000079,Active Directory,prior.reviewer,approved,2026-10-07
A000993,Box,prior.reviewer,approved,2026-10-10
A000293,Active Directory,prior.reviewer,approved,2026-09-30
A000928,Badge access,prior.reviewer,approved,2026-09-24
A000244,VPN,prior.reviewer,approved,2026-09-23
A000159,Expense,prior.reviewer,approved,2026-10-07
A000151,Gateway,prior.reviewer,approved,2026-09-25
A000317,Badge access,prior.reviewer,approved,2026-09-25
A000921,Badge access,prior.reviewer,approved,2026-10-10
A000741,Zoom,prior.reviewer,approved,2026-09-22
A000172,Badge access,prior.reviewer,approved,2026-09-22
A000528,Slack,prior.reviewer,approved,2026-10-07
A000259,Box,prior.reviewer,approved,2026-10-12
A000616,Zoom,prior.reviewer,approved,2026-09-27
A000253,Badge access,prior.reviewer,approved,2026-10-09
A000143,PeopleHub HRIS,prior.reviewer,approved,2026-10-05
A000910,Gateway,prior.reviewer,approved,2026-10-08
A001148,Active Directory,prior.reviewer,approved,2026-09-30
A000066,Expense,prior.reviewer,approved,2026-09-28
A000390,Vault,prior.reviewer,approved,2026-10-12
A000394,Badge access,prior.reviewer,approved,2026-09-27
A000952,Compass CRM,prior.reviewer,approved,2026-10-09
A000417,Expense,prior.reviewer,approved,2026-09-28
A001095,PeopleHub HRIS,prior.reviewer,approved,2026-09-30
A001147,Badge access,prior.reviewer,approved,2026-10-09
A000841,Active Directory,prior.reviewer,approved,2026-10-07
A000167,Badge access,prior.reviewer,approved,2026-10-11
A001199,PeopleHub HRIS,prior.reviewer,approved,2026-10-08
A000865,Gateway,prior.reviewer,approved,2026-10-05
A000738,Compass CRM,prior.reviewer,approved,2026-10-10
A000097,Slack,prior.reviewer,approved,2026-09-25
A000968,Gateway,prior.reviewer,approved,2026-10-06
A000740,Slack,prior.reviewer,approved,2026-10-11
A001056,Gateway,prior.reviewer,approved,2026-09-25
A000657,AWS Prod,prior.reviewer,approved,2026-09-27
A000912,Slack,prior.reviewer,approved,2026-10-05
A000312,VPN,prior.reviewer,approved,2026-10-06
A000374,VPN,prior.reviewer,approved,2026-10-04
A000322,Expense,prior.reviewer,approved,2026-10-11
A000893,Zoom,prior.reviewer,approved,2026-10-11
A000301,Badge access,prior.reviewer,approved,2026-10-04
A001001,AWS Prod,prior.reviewer,approved,2026-10-06
A000560,Active Directory,prior.reviewer,approved,2026-10-07
A000928,Slack,prior.reviewer,approved,2026-09-27
A000294,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A000203,Box,prior.reviewer,approved,2026-10-12
A000116,Slack,prior.reviewer,approved,2026-09-25
A000865,Active Directory,prior.reviewer,approved,2026-10-12
A000456,Snowflake,prior.reviewer,approved,2026-09-30
A000344,Procure,prior.reviewer,approved,2026-10-06
A000859,Zoom,prior.reviewer,approved,2026-09-24
A001003,VPN,prior.reviewer,approved,2026-09-26
A000689,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A000995,Zoom,prior.reviewer,approved,2026-09-27
A000913,Active Directory,prior.reviewer,approved,2026-10-08
A000939,VPN,prior.reviewer,approved,2026-10-09
A000836,Active Directory,prior.reviewer,approved,2026-09-27
A001161,PeopleHub HRIS,prior.reviewer,approved,2026-09-27
A000889,VPN,prior.reviewer,approved,2026-10-06
A000891,PeopleHub HRIS,prior.reviewer,approved,2026-10-08
A000314,Slack,prior.reviewer,approved,2026-10-12
A000193,Zoom,prior.reviewer,approved,2026-09-22
A000227,Zoom,prior.reviewer,approved,2026-10-11
A001010,AWS NonProd,prior.reviewer,approved,2026-09-23
A000514,Expense,prior.reviewer,approved,2026-10-01
A000362,VPN,prior.reviewer,approved,2026-10-03
A000700,Badge access,prior.reviewer,approved,2026-09-28
A000556,Snowflake,prior.reviewer,approved,2026-09-26
A000167,Jenkins,prior.reviewer,approved,2026-09-29
A000443,Gateway,prior.reviewer,approved,2026-10-07
A001141,Box,prior.reviewer,approved,2026-10-04
A000063,Gateway,prior.reviewer,approved,2026-09-29
A000858,Compass CRM,prior.reviewer,approved,2026-09-29
A000253,Gateway,prior.reviewer,approved,2026-10-06
A000517,Box,prior.reviewer,approved,2026-09-22
A000077,Gateway,prior.reviewer,approved,2026-10-12
A000655,Compass CRM,prior.reviewer,approved,2026-09-27
A001182,VPN,prior.reviewer,approved,2026-10-02
A000923,GitHub Enterprise,prior.reviewer,approved,2026-09-24
A000723,Expense,prior.reviewer,approved,2026-10-05
A000945,Gateway,prior.reviewer,approved,2026-10-08
A000139,Box,prior.reviewer,approved,2026-10-07
A000429,VPN,prior.reviewer,approved,2026-10-01
A000145,Jenkins,prior.reviewer,approved,2026-10-07
A000310,Expense,prior.reviewer,approved,2026-09-25
A000830,Slack,prior.reviewer,approved,2026-10-02
A000731,Badge access,prior.reviewer,approved,2026-09-22
A000121,Badge access,prior.reviewer,approved,2026-09-23
A000110,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A000782,Zoom,prior.reviewer,approved,2026-09-26
A000061,Gateway,prior.reviewer,approved,2026-09-23
A000765,Active Directory,prior.reviewer,approved,2026-10-11
A000807,Box,prior.reviewer,approved,2026-10-08
A000540,Slack,prior.reviewer,approved,2026-09-28
A000589,Gateway,prior.reviewer,approved,2026-10-05
A001036,Expense,prior.reviewer,approved,2026-10-11
A001074,Gateway,prior.reviewer,approved,2026-10-08
A000421,Box,prior.reviewer,approved,2026-10-03
A000929,Box,prior.reviewer,approved,2026-10-03
A000447,PeopleHub HRIS,prior.reviewer,approved,2026-10-02
A000751,VPN,prior.reviewer,approved,2026-09-24
A000751,Active Directory,prior.reviewer,approved,2026-10-06
A000770,Gateway,prior.reviewer,approved,2026-09-26
A000581,Slack,prior.reviewer,approved,2026-10-07
A000208,Slack,prior.reviewer,approved,2026-09-25
A000161,Expense,prior.reviewer,approved,2026-09-29
A000831,Expense,prior.reviewer,approved,2026-10-01
A000139,Jenkins,prior.reviewer,approved,2026-09-25
A001132,Active Directory,prior.reviewer,approved,2026-09-23
A001182,Expense,prior.reviewer,approved,2026-10-03
A001144,PeopleHub HRIS,prior.reviewer,approved,2026-10-07
A001022,Expense,prior.reviewer,approved,2026-09-26
A001163,PeopleHub HRIS,prior.reviewer,approved,2026-10-10
A001080,VPN,prior.reviewer,approved,2026-10-05
A000683,PeopleHub HRIS,prior.reviewer,approved,2026-10-02
A000984,Badge access,prior.reviewer,approved,2026-09-29
A000584,Box,prior.reviewer,approved,2026-10-11
A000101,Gateway,prior.reviewer,approved,2026-09-28
A000540,PeopleHub HRIS,prior.reviewer,approved,2026-10-04
A000505,Active Directory,prior.reviewer,approved,2026-09-30
A000713,VPN,prior.reviewer,approved,2026-09-22
A000550,Jenkins,prior.reviewer,approved,2026-09-26
A000570,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000108,Active Directory,prior.reviewer,approved,2026-10-06
A000185,Snowflake,prior.reviewer,approved,2026-09-23
A001106,VPN,prior.reviewer,approved,2026-09-24
A001139,Gateway,prior.reviewer,approved,2026-09-27
A000578,Expense,prior.reviewer,approved,2026-10-01
A001113,Slack,prior.reviewer,approved,2026-10-01
A000291,Box,prior.reviewer,approved,2026-10-05
A000343,Expense,prior.reviewer,approved,2026-10-07
A000715,Active Directory,prior.reviewer,approved,2026-09-27
A001106,PeopleHub HRIS,prior.reviewer,approved,2026-09-25
A000673,VPN,prior.reviewer,approved,2026-09-25
A001088,Slack,prior.reviewer,approved,2026-09-28
A000423,Zoom,prior.reviewer,approved,2026-10-01
A000274,Active Directory,prior.reviewer,approved,2026-09-30
A000636,VPN,prior.reviewer,approved,2026-10-11
A000078,Snowflake,prior.reviewer,approved,2026-10-01
A000072,Active Directory,prior.reviewer,approved,2026-09-30
A001012,Compass CRM,prior.reviewer,approved,2026-10-01
A000876,VPN,prior.reviewer,approved,2026-09-28
